subject,trial_idx,start_marker,stop_marker,start_time,stop_time,used_duration,true_freq,pred_class_idx,pred_freq,correct,scores,preproc
SS27,6,Start6,Stop6,355862.11000796984,355867.11340506165,4.0,8.5,3,11.0,False,"[np.float64(691824.2849154338), np.float64(820805.9894816952), np.float64(3106466.613885283), np.float64(5528634.98533545), np.float64(1939193.1220092475), np.float64(3479587.5330338767)]",bandpass+dc+sns
SS27,7,Start7,Stop7,355873.7213023828,355878.72453147464,4.0,7.0,2,9.0,False,"[np.float64(1333717.077254474), np.float64(1228270.2924182261), np.float64(6314638.42089333), np.float64(861847.4028434077), np.float64(1071085.4675702231), np.float64(573551.738041961)]",bandpass+dc+sns
SS27,8,Start8,Stop8,355885.3380624959,355890.32880028745,4.0,8.0,2,9.0,False,"[np.float64(613102.6413132668), np.float64(1112136.5486500803), np.float64(2815025.3871543156), np.float64(1254732.0674592962), np.float64(2135718.354314359), np.float64(1826313.2174256474)]",bandpass+dc+sns
SS27,9,Start9,Stop9,355896.9274511085,355901.9308045003,4.0,9.0,2,9.0,True,"[np.float64(1584374.8019973636), np.float64(272531.6104635745), np.float64(4231867.920217155), np.float64(1333217.8070800924), np.float64(808768.3950296558), np.float64(1299442.88974319)]",bandpass+dc+sns
SS27,10,Start10,Stop10,355908.53664312145,355913.53803071316,4.0,11.0,3,11.0,True,"[np.float64(2000992.9477557554), np.float64(2903425.487294249), np.float64(4220992.897347173), np.float64(4466508.864212347), np.float64(1005836.2643694455), np.float64(1801582.0911036548)]",bandpass+dc+sns
SS27,11,Start11,Stop11,355920.1495363345,355925.3433415297,4.0,7.5,2,9.0,False,"[np.float64(602229.6224363372), np.float64(1778526.0612014816), np.float64(5649883.636291694), np.float64(451298.2553286083), np.float64(4281797.236627252), np.float64(1297352.8874869498)]",bandpass+dc+sns
SS27,12,Start12,Stop12,355931.9491137509,355936.95056894264,4.0,8.5,5,8.5,True,"[np.float64(649566.9682739788), np.float64(642531.0177599441), np.float64(3685246.5124753723), np.float64(700397.041613223), np.float64(385827.14818680345), np.float64(4112995.2979373904)]",bandpass+dc+sns
SS27,13,Start13,Stop13,355943.55362586374,355948.5602783556,4.0,7.0,2,9.0,False,"[np.float64(1045358.199890719), np.float64(512849.14453123714), np.float64(7037189.9291552175), np.float64(261150.76112593905), np.float64(870245.063930084), np.float64(3181760.8611405953)]",bandpass+dc+sns
SS27,14,Start14,Stop14,355955.17186987685,355960.19822836906,4.0,8.0,2,9.0,False,"[np.float64(556766.1971271806), np.float64(464583.2493747399), np.float64(5020415.787566721), np.float64(2050740.9568759273), np.float64(693203.4046425496), np.float64(1168564.502228187)]",bandpass+dc+sns
SS27,15,Start15,Stop15,355966.76539138955,355971.76859908126,4.0,9.0,2,9.0,True,"[np.float64(1984252.7595092552), np.float64(1201214.4245876106), np.float64(16597660.071205486), np.float64(3697610.3749396666), np.float64(7004275.939066226), np.float64(1929246.3777886648)]",bandpass+dc+sns
SS27,16,Start16,Stop16,355978.3729802025,355983.3766436942,4.0,11.0,4,7.5,False,"[np.float64(2778297.4229572797), np.float64(1071752.7066526809), np.float64(3757952.2179974923), np.float64(2062523.9022917827), np.float64(4225642.701512919), np.float64(1159809.3083537894)]",bandpass+dc+sns
SS27,17,Start17,Stop17,355989.98714391544,355994.9815890071,4.0,7.5,2,9.0,False,"[np.float64(152902.60644202633), np.float64(352118.40373341006), np.float64(6816405.743687923), np.float64(1045757.9145014073), np.float64(723873.1029884736), np.float64(1860579.162665245)]",bandpass+dc+sns
SS27,18,Start18,Stop18,356001.5855274282,356006.59010272,4.0,8.5,3,11.0,False,"[np.float64(3745674.5625830535), np.float64(661810.0185531713), np.float64(3588195.06829578), np.float64(5145530.625319088), np.float64(1581668.3593094507), np.float64(1419510.094957769)]",bandpass+dc+sns
SS27,19,Start19,Stop19,356013.19352844113,356018.19478053285,4.0,7.0,4,7.5,False,"[np.float64(1593767.7890457422), np.float64(488952.2408904305), np.float64(1139674.531281789), np.float64(731122.1009243671), np.float64(2037226.5517196816), np.float64(364408.42030607664)]",bandpass+dc+sns
SS27,20,Start20,Stop20,356024.8106068542,356029.8008046458,4.0,8.0,0,7.0,False,"[np.float64(2420291.0024057496), np.float64(1884962.62881517), np.float64(1558330.4452435162), np.float64(2078757.943379708), np.float64(489298.0775951959), np.float64(1635690.501099206)]",bandpass+dc+sns
SS27,21,Start21,Stop21,356036.408520267,356041.4116923588,4.0,9.0,3,11.0,False,"[np.float64(1235014.6943804554), np.float64(1059833.6579311579), np.float64(1705946.995800136), np.float64(6422369.680115007), np.float64(3257585.388946206), np.float64(1750415.5193687316)]",bandpass+dc+sns
SS27,22,Start22,Stop22,356048.0142503798,356053.01447977155,4.0,11.0,2,9.0,False,"[np.float64(412732.56742211804), np.float64(1108970.4366159718), np.float64(2895486.1949357544), np.float64(2744304.698958055), np.float64(593785.3666476485), np.float64(884764.0117777949)]",bandpass+dc+sns
SS27,23,Start23,Stop23,356059.6207791928,356064.6187194844,4.0,7.5,2,9.0,False,"[np.float64(814566.0143045271), np.float64(474158.9326799902), np.float64(5759092.62434819), np.float64(540333.4988861148), np.float64(1572199.8702169044), np.float64(3709466.292544379)]",bandpass+dc+sns
SS27,24,Start24,Stop24,356071.2245203056,356076.2295545974,4.0,8.5,2,9.0,False,"[np.float64(1764165.7211148741), np.float64(768863.2244747166), np.float64(5850807.421477428), np.float64(837960.0849113544), np.float64(1022032.48887794), np.float64(1166776.6238376328)]",bandpass+dc+sns
SS28,1,Start1,Stop1,358325.16908678564,358330.1001626489,4.0,7.0,1,8.0,False,"[np.float64(57744752.79892981), np.float64(63295119.38647736), np.float64(8474885.037125122), np.float64(437585.85871429264), np.float64(6322209.825972888), np.float64(4718060.989689468)]",bandpass+dc+sns
SS28,2,Start2,Stop2,358336.9020667742,358341.8925182395,4.0,8.0,1,8.0,True,"[np.float64(14883006.14935046), np.float64(33246741.82575114), np.float64(5106370.150272931), np.float64(514553.56320952566), np.float64(2957470.87786288), np.float64(12525007.86356335)]",bandpass+dc+sns
SS28,3,Start3,Stop3,358348.5071747586,358353.68176552997,4.0,9.0,5,8.5,False,"[np.float64(2201889.4668825623), np.float64(21511588.47363643), np.float64(257082.1811299976), np.float64(421391.3544414711), np.float64(6754327.203717812), np.float64(1641282028.497428)]",bandpass+dc+sns
SS28,4,Start4,Stop4,358360.28237704857,358365.2877362144,4.0,11.0,5,8.5,False,"[np.float64(5395432.139436861), np.float64(906188125.4681594), np.float64(3740583.8838392687), np.float64(17922191.353023626), np.float64(5439369.4160278095), np.float64(1891255922.3240135)]",bandpass+dc+sns
SS28,5,Start5,Stop5,358371.8854109329,358376.9129219994,4.0,7.5,1,8.0,False,"[np.float64(1939013.1003976432), np.float64(392640618.83625674), np.float64(5863285.089636172), np.float64(212511.06041437725), np.float64(508717.72342045174), np.float64(13180059.171862485)]",bandpass+dc+sns
SS28,6,Start6,Stop6,358383.65910672286,358388.6642242886,4.0,8.5,1,8.0,False,"[np.float64(1500820.8304384258), np.float64(60894297.098717086), np.float64(1091599.2597457487), np.float64(337665.77632069733), np.float64(783270.6850349554), np.float64(9014037.635983532)]",bandpass+dc+sns
SS28,7,Start7,Stop7,358395.288600308,358400.2497956723,4.0,7.0,0,7.0,True,"[np.float64(119393794.58875403), np.float64(73281844.14148286), np.float64(4627835.192775663), np.float64(925093.4346763345), np.float64(1747860.8396257462), np.float64(82675308.44667894)]",bandpass+dc+sns
SS28,8,Start8,Stop8,358406.8577906912,358411.8490904565,4.0,8.0,1,8.0,True,"[np.float64(4902107.08755357), np.float64(39576940.939615004), np.float64(514247.38582603185), np.float64(592927.391728222), np.float64(1764448.4895382752), np.float64(39280452.340431)]",bandpass+dc+sns
SS28,9,Start9,Stop9,358418.6382930814,358423.6359260469,4.0,9.0,5,8.5,False,"[np.float64(33629232.19709547), np.float64(26032310.167377483), np.float64(163933201.29602057), np.float64(444659.32010397094), np.float64(1064043.4131376666), np.float64(603753258.8232192)]",bandpass+dc+sns
SS28,10,Start10,Stop10,358430.2337332655,358435.23410173104,4.0,11.0,1,8.0,False,"[np.float64(2753403.224248115), np.float64(216559871.56221932), np.float64(14467632.34041782), np.float64(10265069.283008194), np.float64(1555703.6345580528), np.float64(17915892.75972053)]",bandpass+dc+sns
SS28,11,Start11,Stop11,358442.02768895606,358447.02693022165,4.0,7.5,5,8.5,False,"[np.float64(1842750.3876893017), np.float64(4466105.638292299), np.float64(761586.0071603276), np.float64(53154.31332691324), np.float64(1377339.560263845), np.float64(6138345.112266392)]",bandpass+dc+sns
SS28,12,Start12,Stop12,358453.62015624,358458.6197021056,4.0,8.5,1,8.0,False,"[np.float64(5243105.843755877), np.float64(5699856.968611208), np.float64(305134.1680574612), np.float64(243210.04692885245), np.float64(836350.9212356319), np.float64(5175169.562102401)]",bandpass+dc+sns
SS28,13,Start13,Stop13,358465.4148351307,358470.4263723967,4.0,7.0,0,7.0,True,"[np.float64(238036984.44541034), np.float64(11300077.307964591), np.float64(1862538.4933178918), np.float64(274281.4642501937), np.float64(2127326.155533849), np.float64(10234868.939847358)]",bandpass+dc+sns
SS28,14,Start14,Stop14,358477.01797601493,358482.03061598097,4.0,8.0,1,8.0,True,"[np.float64(3292284.883254812), np.float64(54653104.943705454), np.float64(5961346.731056313), np.float64(18898.97943710403), np.float64(1949082.080194698), np.float64(17331206.41724317)]",bandpass+dc+sns
SS28,15,Start15,Stop15,358488.6070938988,358493.60624446435,4.0,9.0,1,8.0,False,"[np.float64(9854076.3904659), np.float64(163040594.8145444), np.float64(47206168.43115672), np.float64(411185.74946724204), np.float64(590550.2612045093), np.float64(22182704.895149134)]",bandpass+dc+sns
SS28,16,Start16,Stop16,358500.20809448307,358505.2040714485,4.0,11.0,1,8.0,False,"[np.float64(12669991.542455304), np.float64(22522882.746803734), np.float64(2509314.567080112), np.float64(8513912.603258587), np.float64(1963975.9847195875), np.float64(15520942.236253802)]",bandpass+dc+sns
SS28,17,Start17,Stop17,358511.99798437353,358516.99497823906,4.0,7.5,1,8.0,False,"[np.float64(1982227.359437624), np.float64(12266437.0232817), np.float64(7854636.0841263365), np.float64(259953.85865879047), np.float64(1209280.570701293), np.float64(3574989.5777283804)]",bandpass+dc+sns
SS28,18,Start18,Stop18,358523.5962806577,358528.59335892316,4.0,8.5,5,8.5,True,"[np.float64(6318277.444985992), np.float64(130395921.68393409), np.float64(730715.7884252802), np.float64(435097.64186469716), np.float64(3533164.797532435), np.float64(587823448.0120826)]",bandpass+dc+sns
SS28,19,Start19,Stop19,358535.19739494193,358540.1935191074,4.0,7.0,0,7.0,True,"[np.float64(127099557.73905876), np.float64(11871893.83449608), np.float64(1167711.1497047278), np.float64(455287.96632854734), np.float64(636958.1183620093), np.float64(23972220.441643413)]",bandpass+dc+sns
SS28,20,Start20,Stop20,358546.79035752587,358551.7833047912,4.0,8.0,1,8.0,True,"[np.float64(8226024.853007449), np.float64(521559222.5489069), np.float64(7074066.124957519), np.float64(394540.45816164545), np.float64(4207472.395726547), np.float64(9972087.365910621)]",bandpass+dc+sns
SS28,21,Start21,Stop21,358558.38623040996,358563.3855411755,4.0,9.0,1,8.0,False,"[np.float64(5067161.118752857), np.float64(92831654.72702135), np.float64(8745645.33406792), np.float64(224039.74676049527), np.float64(2152517.488651592), np.float64(9268506.025634808)]",bandpass+dc+sns
SS28,22,Start22,Stop22,358570.19600350107,358575.1901451665,4.0,11.0,1,8.0,False,"[np.float64(5804245.850186672), np.float64(34279708.622643486), np.float64(509943.8824819271), np.float64(4621736.449144996), np.float64(840400.8050533368), np.float64(9942678.078828668)]",bandpass+dc+sns
SS28,23,Start23,Stop23,358581.77596778463,358586.7835851505,4.0,7.5,5,8.5,False,"[np.float64(14738878.834452495), np.float64(43513294.85826426), np.float64(42988.06243975932), np.float64(155268.5133741114), np.float64(3271797.8411355554), np.float64(90384560.72816709)]",bandpass+dc+sns
SS28,24,Start24,Stop24,358593.38849046925,358598.37666623446,4.0,8.5,0,7.0,False,"[np.float64(15011689.742245028), np.float64(12172527.402638953), np.float64(192987.37095597974), np.float64(275888.37668073416), np.float64(1591281.2658135584), np.float64(13238127.990465749)]",bandpass+dc+sns
SS29,1,Start1,Stop1,358797.9944218887,358802.99861067405,4.0,7.0,0,7.0,True,"[np.float64(9907979.885985527), np.float64(388654.8029278151), np.float64(694471.5413282526), np.float64(903083.0726136247), np.float64(1509701.6457340105), np.float64(1739279.1770226378)]",bandpass+dc+sns
SS29,2,Start2,Stop2,358809.6162513547,358814.5934549401,4.0,8.0,3,11.0,False,"[np.float64(2308340.2229278875), np.float64(3476777.010980982), np.float64(580580.5353746085), np.float64(5174440.063665895), np.float64(1555365.650344386), np.float64(2379109.4426681814)]",bandpass+dc+sns
SS29,3,Start3,Stop3,358821.1973491208,358826.20225670614,4.0,9.0,5,8.5,False,"[np.float64(2258.036621483623), np.float64(510114.7878199989), np.float64(716563.5424090635), np.float64(337956.3136421897), np.float64(979452.4396515061), np.float64(1498305.3323502317)]",bandpass+dc+sns
SS29,4,Start4,Stop4,358832.9933091863,358837.9970959716,4.0,11.0,3,11.0,True,"[np.float64(703123.8778462302), np.float64(1505503.128368658), np.float64(402578.2987937329), np.float64(40676228.95926999), np.float64(738193.1843757615), np.float64(1116944.6221243644)]",bandpass+dc+sns
SS29,5,Start5,Stop5,358844.5990473523,358849.6027631377,4.0,7.5,3,11.0,False,"[np.float64(259868.24682177132), np.float64(984859.959085335), np.float64(893746.2147998814), np.float64(1622744.0785812584), np.float64(1355879.1050148485), np.float64(973028.8796107366)]",bandpass+dc+sns
SS29,6,Start6,Stop6,358856.1930679184,358861.19245850376,4.0,8.5,3,11.0,False,"[np.float64(1964836.743062284), np.float64(3176620.4049910326), np.float64(111588.53956520642), np.float64(3473078.0692796437), np.float64(493316.43916142103), np.float64(3026978.8365606917)]",bandpass+dc+sns
SS29,7,Start7,Stop7,358867.82770658436,358872.7954265698,4.0,7.0,0,7.0,True,"[np.float64(19863814.742767975), np.float64(291065.43714439805), np.float64(800221.8969717817), np.float64(2041828.4987596304), np.float64(1217474.6316072466), np.float64(6198870.182577185)]",bandpass+dc+sns
SS29,8,Start8,Stop8,358879.3964338505,358884.3941833359,4.0,8.0,1,8.0,True,"[np.float64(1462783.2210241724), np.float64(5503829.926150227), np.float64(585512.0521522482), np.float64(2833794.0273620067), np.float64(1411252.7453399333), np.float64(1991990.732915458)]",bandpass+dc+sns
SS29,9,Start9,Stop9,358890.99514171656,358895.9933533019,4.0,9.0,5,8.5,False,"[np.float64(1450926.7664913228), np.float64(599717.1801981266), np.float64(444209.4379664435), np.float64(822955.5907062612), np.float64(1637551.190531156), np.float64(3718231.449127443)]",bandpass+dc+sns
SS29,10,Start10,Stop10,358902.796695282,358907.8061011674,4.0,11.0,3,11.0,True,"[np.float64(928422.5554406048), np.float64(1607820.5224205605), np.float64(1353285.9843522045), np.float64(35927733.35061944), np.float64(3900550.5515811457), np.float64(4228888.039217512)]",bandpass+dc+sns
SS29,11,Start11,Stop11,358914.403009448,358919.39834543347,4.0,7.5,1,8.0,False,"[np.float64(345759.3121101459), np.float64(3313432.3894307185), np.float64(990212.1445232255), np.float64(891678.5973080522), np.float64(435607.4393557601), np.float64(173018.6782691591)]",bandpass+dc+sns
SS29,12,Start12,Stop12,358925.9945303141,358931.00021199946,4.0,8.5,5,8.5,True,"[np.float64(1322580.3364575885), np.float64(1049871.9448264192), np.float64(476076.4715871004), np.float64(423462.6928954718), np.float64(1585709.2414332465), np.float64(2036298.025694638)]",bandpass+dc+sns
SS29,13,Start13,Stop13,358937.6028628801,358942.6042562655,4.0,7.0,0,7.0,True,"[np.float64(4568672.406684346), np.float64(622948.3751856571), np.float64(1442369.1704473356), np.float64(3399991.33532482), np.float64(1027724.7857091837), np.float64(1693325.9952332946)]",bandpass+dc+sns
SS29,14,Start14,Stop14,358949.2063023462,358954.1973888316,4.0,8.0,1,8.0,True,"[np.float64(2352994.697032846), np.float64(3890701.0534824505), np.float64(489823.2805228904), np.float64(2548328.196507535), np.float64(2984718.377827091), np.float64(1027228.1615141686)]",bandpass+dc+sns
SS29,15,Start15,Stop15,358960.80422431225,358965.79742149764,4.0,9.0,3,11.0,False,"[np.float64(935740.2247237372), np.float64(806920.9840373837), np.float64(846524.8425362008), np.float64(2445101.6966156727), np.float64(1678125.2831031778), np.float64(489618.8007439401)]",bandpass+dc+sns
SS29,16,Start16,Stop16,358972.59766287776,358977.5962504631,4.0,11.0,3,11.0,True,"[np.float64(933026.0858557138), np.float64(1041616.2431064451), np.float64(475995.1818450304), np.float64(50461131.24301977), np.float64(1512002.0128086426), np.float64(577388.8256795591)]",bandpass+dc+sns
SS29,17,Start17,Stop17,358984.2004292438,358989.20973382914,4.0,7.5,0,7.0,False,"[np.float64(2957896.7980576153), np.float64(809357.9135219731), np.float64(425829.9254448904), np.float64(969346.9496698017), np.float64(1784413.7684393262), np.float64(1939470.3791827308)]",bandpass+dc+sns
