subject,trial_idx,start_marker,stop_marker,start_time,stop_time,used_duration,true_freq,pred_class_idx,pred_freq,correct,rhos
SS20,9,Start9,Stop9,3959.107821109536,3964.1113056733266,4.0,9.0,2,9.0,True,"[np.float64(0.2717441130925215), np.float64(0.2548619611221456), np.float64(0.4864243074455797), np.float64(0.25972661445061634), np.float64(0.31723429097426037), np.float64(0.28529639371976173)]"
SS20,10,Start10,Stop10,3970.714564757513,3975.918091423854,4.0,11.0,3,11.0,True,"[np.float64(0.38714042545436295), np.float64(0.2567750745740878), np.float64(0.2846965364452119), np.float64(0.47773762306660517), np.float64(0.30185945324353286), np.float64(0.22340861398454046)]"
SS20,11,Start11,Stop11,3982.526206108102,3987.5276492718667,4.0,7.5,4,7.5,True,"[np.float64(0.34596936371107545), np.float64(0.2607607212803808), np.float64(0.25414146882051697), np.float64(0.19173956756777355), np.float64(0.5270451126784871), np.float64(0.20179497136556354)]"
SS20,12,Start12,Stop12,3994.130909856053,3999.137830619888,4.0,8.5,5,8.5,True,"[np.float64(0.25363771677853564), np.float64(0.3058214356076432), np.float64(0.1975232162174049), np.float64(0.2519309207302628), np.float64(0.29052997099287153), np.float64(0.5444619334564701)]"
SS20,13,Start13,Stop13,4005.73919400405,4010.745660067879,4.0,7.0,0,7.0,True,"[np.float64(0.4273365376352189), np.float64(0.3651181274862234), np.float64(0.19355323844200256), np.float64(0.2544264586836116), np.float64(0.3179822017639139), np.float64(0.24388895686467815)]"
SS20,14,Start14,Stop14,4017.15399824958,4022.3576145159223,4.0,8.0,1,8.0,True,"[np.float64(0.27881990773626064), np.float64(0.46982744279681693), np.float64(0.24886386732324198), np.float64(0.2947039255799859), np.float64(0.3669013553448126), np.float64(0.24535209589214216)]"
SS20,15,Start15,Stop15,4028.9572734000626,4033.9621511638716,4.0,9.0,2,9.0,True,"[np.float64(0.24942891998903804), np.float64(0.25799648771787953), np.float64(0.448880049616797), np.float64(0.3433425565339068), np.float64(0.2864483681494079), np.float64(0.2688665893337421)]"
SS20,16,Start16,Stop16,4040.7606833505474,4045.7642206143387,4.0,11.0,3,11.0,True,"[np.float64(0.23818367772861332), np.float64(0.27986640547787917), np.float64(0.24319197144166657), np.float64(0.5693342648146302), np.float64(0.30150144410789687), np.float64(0.30868085463084866)]"
SS20,17,Start17,Stop17,4052.3763694986383,4057.3775356623996,4.0,7.5,4,7.5,True,"[np.float64(0.26962565402658584), np.float64(0.20770528079656156), np.float64(0.23057403223076237), np.float64(0.2527387980279262), np.float64(0.5967137013734265), np.float64(0.2916691331371499)]"
SS20,18,Start18,Stop18,4063.97872834656,4068.9806146103297,4.0,8.5,5,8.5,True,"[np.float64(0.28462735531208866), np.float64(0.2474018203089172), np.float64(0.2177188081101539), np.float64(0.18629694356457377), np.float64(0.26417772212664026), np.float64(0.4348183880754064)]"
SS20,19,Start19,Stop19,4075.586029294544,4080.589082658329,4.0,7.0,0,7.0,True,"[np.float64(0.43131920442872124), np.float64(0.2657522805673554), np.float64(0.20595406437027472), np.float64(0.23819698259475602), np.float64(0.25270566863893873), np.float64(0.17438899727630805)]"
SS20,20,Start20,Stop20,4087.1934265425293,4092.1957127063047,4.0,8.0,1,8.0,True,"[np.float64(0.23257655163848173), np.float64(0.5269404401170462), np.float64(0.23840386951857906), np.float64(0.23949900776337926), np.float64(0.28678820093885043), np.float64(0.23371164186131355)]"
SS20,21,Start21,Stop21,4098.999408893046,4104.0024150568315,4.0,9.0,2,9.0,True,"[np.float64(0.2560840150850397), np.float64(0.2773012932876638), np.float64(0.47243131838819824), np.float64(0.3786619751282254), np.float64(0.3144611914963734), np.float64(0.22819787474095746)]"
SS20,22,Start22,Stop22,4110.609969441072,4115.609057004807,4.0,11.0,3,11.0,True,"[np.float64(0.379525437271865), np.float64(0.23402801593834818), np.float64(0.20092073646933895), np.float64(0.4454986451244909), np.float64(0.27649299313760034), np.float64(0.20820663718010105)]"
SS20,23,Start23,Stop23,4122.213006289003,4127.216944652799,4.0,7.5,4,7.5,True,"[np.float64(0.2411642182493127), np.float64(0.25264616822775315), np.float64(0.20298192972454704), np.float64(0.2895842306790794), np.float64(0.5197117318895048), np.float64(0.19397253333431086)]"
SS20,24,Start24,Stop24,4133.836671737195,4138.821105900743,4.0,8.5,5,8.5,True,"[np.float64(0.3150785537589796), np.float64(0.3156310825984943), np.float64(0.16864664595590023), np.float64(0.2337613575851352), np.float64(0.2290395509100317), np.float64(0.5437648761876147)]"
SS21,1,Start1,Stop1,4287.029905769392,4292.036503238572,4.0,7.0,0,7.0,True,"[np.float64(0.46157678108195127), np.float64(0.3704506405219724), np.float64(0.2102299290901726), np.float64(0.26377310658563785), np.float64(0.3893801438123734), np.float64(0.21736578337358065)]"
SS21,2,Start2,Stop2,4298.64086972983,4303.6436985989585,4.0,8.0,1,8.0,True,"[np.float64(0.285580574807785), np.float64(0.4584982432830019), np.float64(0.17279943789057522), np.float64(0.2724672298208595), np.float64(0.3156806521835788), np.float64(0.22541253938448927)]"
SS21,3,Start3,Stop3,4310.441488092889,4315.250662859341,4.0,9.0,2,9.0,True,"[np.float64(0.21239044935601237), np.float64(0.28599883011983157), np.float64(0.3685473523453297), np.float64(0.26020865702470986), np.float64(0.25135908437527166), np.float64(0.23568284501805983)]"
SS21,4,Start4,Stop4,4322.051789753318,4327.05416792244,4.0,11.0,3,11.0,True,"[np.float64(0.36121092383689984), np.float64(0.25202376064679455), np.float64(0.24505302985160582), np.float64(0.4259433424418676), np.float64(0.3232526525009079), np.float64(0.22585680896095295)]"
SS21,5,Start5,Stop5,4333.658450513697,4338.473204180226,4.0,7.5,4,7.5,True,"[np.float64(0.24202145312862017), np.float64(0.23436923670169305), np.float64(0.22661076516794676), np.float64(0.25460865437351066), np.float64(0.5063249614314193), np.float64(0.29144047180985383)]"
SS21,6,Start6,Stop6,4345.069627571374,4350.26838064321,4.0,8.5,5,8.5,True,"[np.float64(0.33310675825711267), np.float64(0.18413610265963523), np.float64(0.24343725496323268), np.float64(0.2526604249643408), np.float64(0.2983771062371027), np.float64(0.4699684195749823)]"
SS21,7,Start7,Stop7,4356.871565134452,4361.87801140363,4.0,7.0,0,7.0,True,"[np.float64(0.5022660823447578), np.float64(0.2929552885193266), np.float64(0.24361897060430054), np.float64(0.1951648112308797), np.float64(0.28920556412518483), np.float64(0.2287212500465715)]"
SS21,8,Start8,Stop8,4368.4959788950755,4373.492929964123,4.0,8.0,1,8.0,True,"[np.float64(0.3210335068427589), np.float64(0.48201315462387456), np.float64(0.24800080614894848), np.float64(0.23123733206687816), np.float64(0.31896410392032304), np.float64(0.2024622633528226)]"
SS21,9,Start9,Stop9,4380.288758658026,4385.293516727182,4.0,9.0,2,9.0,True,"[np.float64(0.22643349259969042), np.float64(0.3212721789123897), np.float64(0.5570542948143438), np.float64(0.2572374374271221), np.float64(0.30361208023595543), np.float64(0.24254228374289147)]"
SS21,10,Start10,Stop10,4392.094208121152,4397.098326390298,4.0,11.0,3,11.0,True,"[np.float64(0.26247586032806103), np.float64(0.2945848857387115), np.float64(0.23635635950392073), np.float64(0.4048052156453547), np.float64(0.24375576061682871), np.float64(0.24313362154306267)]"
SS21,11,Start11,Stop11,4403.701248181536,4408.714505650808,4.0,7.5,4,7.5,True,"[np.float64(0.2813238682395485), np.float64(0.16851512535495525), np.float64(0.2465348444189492), np.float64(0.21167265232704072), np.float64(0.6299835481026753), np.float64(0.2454509775919874)]"
SS21,12,Start12,Stop12,4415.313468241992,4420.312727511071,4.0,8.5,5,8.5,True,"[np.float64(0.27893621782004524), np.float64(0.24626898004549558), np.float64(0.2297586102621722), np.float64(0.2146118756007633), np.float64(0.2453014102919108), np.float64(0.42767603849572217)]"
SS21,13,Start13,Stop13,4427.1138475050475,4432.120909674234,4.0,7.0,0,7.0,True,"[np.float64(0.42986959037811795), np.float64(0.2826678116692929), np.float64(0.2293584767085271), np.float64(0.24959061647621875), np.float64(0.3925139747533438), np.float64(0.23795324972285475)]"
SS21,14,Start14,Stop14,4438.720410265425,4443.734366234707,4.0,8.0,1,8.0,True,"[np.float64(0.2850079794784949), np.float64(0.5133491342054607), np.float64(0.2268705385635085), np.float64(0.19578109633741808), np.float64(0.32678481535514603), np.float64(0.2400839225813278)]"
SS21,15,Start15,Stop15,4450.331796425869,4455.335459395009,4.0,9.0,2,9.0,True,"[np.float64(0.20893574784532493), np.float64(0.26238879796843917), np.float64(0.42134947453256055), np.float64(0.214881407936751), np.float64(0.2689610476341666), np.float64(0.2285718703488303)]"
SS21,16,Start16,Stop16,4461.939634686265,4466.943111755401,4.0,11.0,3,11.0,True,"[np.float64(0.2512695426878827), np.float64(0.28700489797581386), np.float64(0.20416387216291598), np.float64(0.43883965935196567), np.float64(0.34254843580428174), np.float64(0.19290513651836858)]"
SS21,17,Start17,Stop17,4473.554547246757,4478.5527475158215,4.0,7.5,4,7.5,True,"[np.float64(0.31841075484518505), np.float64(0.33596107742636067), np.float64(0.2563884246399098), np.float64(0.23466993580514797), np.float64(0.6007854609922483), np.float64(0.255145617188776)]"
SS21,18,Start18,Stop18,4485.153827107034,4490.1578840761795,4.0,8.5,5,8.5,True,"[np.float64(0.20171264326726177), np.float64(0.20829077510076527), np.float64(0.26038261200302815), np.float64(0.18988419867182466), np.float64(0.2683504499665339), np.float64(0.6272385204175193)]"
SS21,19,Start19,Stop19,4496.765159567477,4501.7640899365515,4.0,7.0,0,7.0,True,"[np.float64(0.4550989345220513), np.float64(0.2850233752309939), np.float64(0.23459972461319825), np.float64(0.18797292221265816), np.float64(0.30317359264230176), np.float64(0.18141930428727257)]"
SS21,20,Start20,Stop20,4508.371717227855,4513.383005297101,4.0,8.0,1,8.0,True,"[np.float64(0.30129258521897156), np.float64(0.4834569206628421), np.float64(0.1873534610053166), np.float64(0.23266664018204924), np.float64(0.30677270171404636), np.float64(0.2702347159168605)]"
SS21,21,Start21,Stop21,4519.9824624882895,4525.183362960155,4.0,9.0,2,9.0,True,"[np.float64(0.25129593798918076), np.float64(0.32447338083751953), np.float64(0.49684690324276803), np.float64(0.13206686344324906), np.float64(0.27451739280166276), np.float64(0.1849613120096268)]"
SS21,22,Start22,Stop22,4531.7866302513985,4536.598259317884,4.0,11.0,3,11.0,True,"[np.float64(0.3300444790292575), np.float64(0.371916952259284), np.float64(0.17299050695624005), np.float64(0.4860672896298916), np.float64(0.2872729382314814), np.float64(0.22119373745395424)]"
SS21,23,Start23,Stop23,4543.202089409135,4548.204038478251,4.0,7.5,4,7.5,True,"[np.float64(0.27286535886808233), np.float64(0.3087549622885052), np.float64(0.2703832443855153), np.float64(0.27878029821874833), np.float64(0.5395575972228062), np.float64(0.23110226456600136)]"
SS21,24,Start24,Stop24,4554.806134669478,4559.810983538634,4.0,8.5,5,8.5,True,"[np.float64(0.3168941709245425), np.float64(0.24229228010042705), np.float64(0.2785752348415308), np.float64(0.1975785851287123), np.float64(0.2214609615570091), np.float64(0.5002443395713033)]"
SS22,1,Start1,Stop1,7089.222083446176,7094.2204034373935,4.0,7.0,0,7.0,True,"[np.float64(0.4671474629472124), np.float64(0.24733616745961734), np.float64(0.24616331703459857), np.float64(0.2177585246209904), np.float64(0.29694055424023785), np.float64(0.22063411205265315)]"
SS22,2,Start2,Stop2,7100.818133193801,7105.818490884975,4.0,8.0,1,8.0,True,"[np.float64(0.2561631800515243), np.float64(0.5201993223114805), np.float64(0.24016850488912173), np.float64(0.2083500571161994), np.float64(0.37069930287296526), np.float64(0.25272760314882925)]"
SS22,3,Start3,Stop3,7112.424057441212,7117.421926032439,4.0,9.0,2,9.0,True,"[np.float64(0.3240659588589386), np.float64(0.3207689785390662), np.float64(0.3904415092141189), np.float64(0.24622073899732994), np.float64(0.3034909882388943), np.float64(0.22734534860852032)]"
SS22,4,Start4,Stop4,7123.815425393292,7129.013583780161,4.0,11.0,3,11.0,True,"[np.float64(0.2564061288025221), np.float64(0.2841831109072999), np.float64(0.16883118281096768), np.float64(0.46249340073360684), np.float64(0.3089268740476807), np.float64(0.24671271173627424)]"
SS22,5,Start5,Stop5,7135.905051330176,7140.61630422764,4.0,7.5,4,7.5,True,"[np.float64(0.2966580471855162), np.float64(0.22240920525435814), np.float64(0.2204330176660713), np.float64(0.18455300855252227), np.float64(0.5134731170025547), np.float64(0.19450099585318237)]"
SS22,6,Start6,Stop6,7147.01825998831,7152.0132435795995,4.0,8.5,5,8.5,True,"[np.float64(0.26182677879160776), np.float64(0.34593659206303623), np.float64(0.16344041813657129), np.float64(0.19578070079280627), np.float64(0.3202337676458769), np.float64(0.37586669860350586)]"
SS22,7,Start7,Stop7,7158.613753935948,7163.421463831313,4.0,7.0,0,7.0,True,"[np.float64(0.4744740243581254), np.float64(0.267031924839742), np.float64(0.2758661505606001), np.float64(0.20315327263807756), np.float64(0.2300127278697652), np.float64(0.23554642340357593)]"
SS22,8,Start8,Stop8,7170.015358587805,7175.014076879013,4.0,8.0,1,8.0,True,"[np.float64(0.25101952957337215), np.float64(0.48339511213994807), np.float64(0.2749811959210114), np.float64(0.2789824159191461), np.float64(0.30506966616897635), np.float64(0.22258000768736214)]"
SS22,9,Start9,Stop9,7181.617508835298,7186.614988126534,4.0,9.0,2,9.0,True,"[np.float64(0.3085478359301032), np.float64(0.2919852191539376), np.float64(0.4885040560036855), np.float64(0.29979904238785204), np.float64(0.28120624780411857), np.float64(0.2119572836598501)]"
SS22,10,Start10,Stop10,7193.218292282821,7198.221055173942,4.0,11.0,3,11.0,True,"[np.float64(0.22297591093519714), np.float64(0.2482433506416868), np.float64(0.21865816132268465), np.float64(0.39085187269578897), np.float64(0.2576960572802743), np.float64(0.18704354057958156)]"
SS22,11,Start11,Stop11,7204.8136625304605,7209.814021921634,4.0,7.5,4,7.5,True,"[np.float64(0.24907727600342172), np.float64(0.2564801363997316), np.float64(0.237860208340444), np.float64(0.2537856603400837), np.float64(0.5378824861337271), np.float64(0.21842570866020686)]"
SS22,12,Start12,Stop12,7216.215562282311,7221.215689373489,4.0,8.5,5,8.5,True,"[np.float64(0.32743196451394535), np.float64(0.2453042323917994), np.float64(0.23006222025365702), np.float64(0.23960392440768263), np.float64(0.2653061546648236), np.float64(0.44598583669089115)]"
SS22,13,Start13,Stop13,7227.81418152988,7232.81606922102,4.0,7.0,0,7.0,True,"[np.float64(0.5584316262348857), np.float64(0.2648670223054925), np.float64(0.2275517276391189), np.float64(0.17973360757345946), np.float64(0.23862032244075862), np.float64(0.2914606304586336)]"
SS22,14,Start14,Stop14,7239.216096981731,7244.417936068519,4.0,8.0,1,8.0,True,"[np.float64(0.3913592658183629), np.float64(0.49426488255255524), np.float64(0.20808015941947053), np.float64(0.17366218637320585), np.float64(0.3443857943004506), np.float64(0.2006018360256408)]"
SS22,15,Start15,Stop15,7250.81618322927,7256.0191772160315,4.0,9.0,0,7.0,False,"[np.float64(0.34809804006357725), np.float64(0.3188941466491668), np.float64(0.328196801690929), np.float64(0.22031972755583515), np.float64(0.21523513681866172), np.float64(0.2600343478650916)]"
SS22,16,Start16,Stop16,7262.625840172246,7267.615252863658,4.0,11.0,3,11.0,True,"[np.float64(0.23123046838304626), np.float64(0.24948672043109202), np.float64(0.23807623392454993), np.float64(0.40245754643565196), np.float64(0.26228755822391986), np.float64(0.22143186984358587)]"
SS22,17,Start17,Stop17,7274.024426924168,7279.033857715145,4.0,7.5,4,7.5,True,"[np.float64(0.23220113435620085), np.float64(0.21983009020118216), np.float64(0.22480247429363312), np.float64(0.23978555976719307), np.float64(0.5714001592983685), np.float64(0.2657598999718076)]"
SS22,18,Start18,Stop18,7285.42169507612,7290.421083967315,4.0,8.5,5,8.5,True,"[np.float64(0.24223239354789866), np.float64(0.2084353095572142), np.float64(0.19233361264886709), np.float64(0.24523938313733756), np.float64(0.26585166092898427), np.float64(0.4532328216377022)]"
SS22,19,Start19,Stop19,7297.024562623597,7302.019385914891,4.0,7.0,0,7.0,True,"[np.float64(0.4807934005420959), np.float64(0.21951492772578532), np.float64(0.20949343253856517), np.float64(0.35492715472254904), np.float64(0.26992235759826017), np.float64(0.28287144185527446)]"
SS22,20,Start20,Stop20,7308.422425275537,7313.421330366742,4.0,8.0,1,8.0,True,"[np.float64(0.29657851562011206), np.float64(0.4630316508613025), np.float64(0.1801204385431142), np.float64(0.22941844827351035), np.float64(0.3369749959313218), np.float64(0.23395701606626396)]"
SS22,21,Start21,Stop21,7320.021669323092,7325.022959414246,4.0,9.0,2,9.0,True,"[np.float64(0.2370253093855802), np.float64(0.2099311272302207), np.float64(0.425187977175948), np.float64(0.25070627534401996), np.float64(0.3539542367013735), np.float64(0.23795276147058406)]"
SS22,22,Start22,Stop22,7331.422866874958,7336.426933066052,4.0,11.0,3,11.0,True,"[np.float64(0.24848605432823348), np.float64(0.28643053473323116), np.float64(0.2255098807949305), np.float64(0.5100782753824656), np.float64(0.3265102490232264), np.float64(0.2418734070515173)]"
